timestamp,ax,ay,az
60.234,-0.42,-0.28,0.64
60.244,-0.52,-0.4,0.49
60.254,-0.69,-0.46,0.28
60.264,-0.77,-0.42,0.11
60.274,-0.81,-0.4,0.01
60.284,-0.91,-0.4,-0.1
60.294,-1.04,-0.45,-0.2
60.304,-1.11,-0.49,-0.3
60.314,-1.11,-0.48,-0.31
60.325,-1.06,-0.53,-0.3
60.335,-0.94,-0.54,-0.27
60.345,-0.93,-0.45,-0.31
60.355,-1.09,-0.4,-0.47
60.365,-1.23,-0.4,-0.63
60.375,-1.3,-0.33,-0.64
60.385,-1.27,-0.19,-0.54
60.395,-1.22,-0.02,-0.44
60.405,-1.21,0.1,-0.27
60.415,-1.2,0.23,0.04
60.425,-1.14,0.46,0.4
60.436,-1.08,0.61,0.74
60.446,-0.94,0.68,1.13
60.456,-0.86,0.8,1.48
60.466,-0.89,0.92,1.55
60.476,-0.94,1.05,1.59
60.486,-0.97,1.1,1.35
60.496,-1.04,1.27,1.03
60.506,-1.06,1.37,0.63
60.516,-1.04,1.39,0.32
60.526,-0.99,1.39,0.1
60.536,-0.84,1.41,-0.01
60.546,-0.75,1.36,-0.1
60.556,-0.74,1.32,-0.25
60.567,-0.72,1.26,-0.39
60.576,-0.7,1.3,-0.49
60.587,-0.77,1.42,-0.67
60.597,-0.9,1.45,-0.95
60.607,-0.82,1.43,-1.07
60.617,-0.71,1.41,-0.78
60.627,-0.57,1.14,-0.28
60.637,-0.58,0.63,0.11
60.647,-0.71,0.06,0.27
60.657,-0.96,-0.38,0.26
60.667,-1.33,-0.71,0.1
60.677,-1.69,-0.89,-0.15
60.687,-1.94,-0.97,-0.47
60.697,-2.12,-0.87,-0.64
60.708,-2.19,-0.82,-0.59
60.718,-2.2,-0.91,-0.51
60.728,-2.09,-0.96,-0.38
60.738,-1.91,-0.87,-0.19
60.748,-1.73,-0.74,-0.08
60.758,-1.63,-0.62,-0.04
60.768,-1.53,-0.52,-0.03
60.778,-1.48,-0.41,0.01
60.788,-1.43,-0.29,0.03
60.798,-1.39,-0.24,0.09
60.808,-1.32,-0.13,0.21
60.818,-1.09,0.09,0.25
60.828,-0.95,0.2,0.1
60.838,-0.85,0.23,-0.03
60.849,-0.83,0.2,-0.16
60.859,-0.75,0.16,-0.16
60.869,-0.75,0.18,-0.13
60.879,-0.8,0.17,-0.04
60.889,-0.91,0.1,0.04
60.899,-0.98,0.02,0.06
60.909,-1.05,-0.03,0.05
60.919,-1.08,-0.09,-0.02
60.929,-1.09,-0.16,-0.08
60.939,-1.01,-0.19,-0.02
60.949,-0.94,-0.19,0.06
60.959,-0.91,-0.19,0.1
60.97,-1.0,-0.18,0.03
60.98,-1.1,-0.19,-0.14
60.99,-1.18,-0.08,-0.25
61.0,-1.15,0.07,-0.31
61.01,-1.09,0.13,-0.17
61.02,-1.0,0.13,0.01
61.03,-0.82,0.22,0.17
61.04,-0.62,0.3,0.22
61.05,-0.34,0.39,0.18
61.06,0.03,0.53,0.11
61.07,0.32,0.69,0.02
61.08,0.5,0.8,-0.06
61.091,0.58,0.79,-0.14
61.101,0.64,0.67,-0.15
61.111,0.65,0.57,-0.07
61.121,0.62,0.39,0.01
61.131,0.61,0.2,0.08
61.141,0.59,-0.01,0.12
61.151,0.59,-0.14,0.15
61.161,0.77,-0.4,0.28
61.171,0.72,-0.54,0.33
61.181,0.86,-0.55,0.48
61.192,1.06,-0.54,0.7
61.201,1.17,-0.59,0.73
61.212,1.31,-0.58,0.66
61.221,1.36,-0.59,0.52
61.232,1.32,-0.56,0.22
61.242,1.33,-0.55,-0.06
61.252,1.38,-0.48,-0.19
61.262,1.44,-0.38,-0.26
61.272,1.45,-0.36,-0.34
61.282,1.38,-0.43,-0.39
61.292,1.3,-0.49,-0.36
61.302,1.24,-0.59,-0.32
61.312,1.17,-0.64,-0.31
61.322,1.09,-0.62,-0.33
61.333,1.03,-0.63,-0.4
61.342,0.92,-0.64,-0.5
61.353,0.87,-0.62,-0.62
61.363,0.84,-0.55,-0.74
61.373,0.8,-0.41,-0.84
61.383,1.0,-0.17,-0.93
61.393,0.93,-0.12,-1.03
61.403,1.03,0.07,-0.83
61.413,1.2,0.17,-0.65
61.423,1.42,0.29,-0.38
61.433,1.62,0.3,-0.14
61.443,1.88,0.43,0.02
61.453,2.22,0.64,0.1
61.463,2.44,0.85,0.02
61.474,2.49,1.14,-0.23
61.484,2.42,1.37,-0.43
61.494,2.19,1.49,-0.61
61.504,1.92,1.44,-0.6
61.514,1.8,1.29,-0.4
61.524,1.69,1.08,0.02
61.534,1.59,0.84,0.38
61.544,1.49,0.64,0.57
61.554,1.3,0.44,0.58
61.564,1.18,0.22,0.49
61.574,1.12,0.07,0.29
61.584,1.02,-0.01,0.05
61.595,0.88,-0.13,-0.23
61.604,0.82,-0.27,-0.45
61.615,0.78,-0.29,-0.52
61.625,0.81,-0.29,-0.46
61.635,0.86,-0.34,-0.37
61.645,0.92,-0.42,-0.17
61.655,0.92,-0.53,0.0
61.665,0.89,-0.65,0.11
61.675,0.92,-0.72,0.19
61.685,0.91,-0.71,0.17
61.695,0.95,-0.69,0.08
61.705,0.92,-0.66,-0.09
61.716,0.92,-0.66,-0.24
61.726,0.9,-0.63,-0.32
61.736,0.88,-0.64,-0.37
61.746,0.91,-0.68,-0.39
61.756,0.98,-0.67,-0.35
61.766,1.02,-0.65,-0.3
61.776,0.98,-0.71,-0.33
61.786,0.91,-0.72,-0.39
61.796,0.81,-0.78,-0.37
61.806,0.71,-0.84,-0.23
61.816,0.72,-0.86,-0.07
61.826,0.8,-0.86,0.04
61.836,0.8,-0.85,0.08
61.846,0.83,-0.79,0.02
61.857,0.82,-0.68,-0.04
61.867,0.76,-0.55,-0.09
61.877,0.72,-0.46,-0.14
61.887,0.66,-0.36,-0.23
61.897,0.57,-0.23,-0.27
61.907,0.44,-0.11,-0.27
61.917,0.4,-0.05,-0.25
61.927,0.37,0.09,-0.16
61.937,0.39,0.23,-0.12
61.947,0.35,0.34,-0.01
61.957,0.3,0.4,0.07
61.967,0.37,0.41,0.21
61.978,0.38,0.4,0.36
61.987,0.34,0.37,0.47
61.998,0.34,0.29,0.43
62.008,0.21,0.21,0.38
62.018,-0.0,0.08,0.35
62.028,-0.27,-0.06,0.27
62.038,-0.56,-0.21,0.18
62.048,-0.88,-0.35,0.08
62.058,-1.19,-0.43,-0.03
62.068,-1.41,-0.44,-0.16
62.078,-1.54,-0.46,-0.32
62.088,-1.5,-0.45,-0.41
62.099,-1.38,-0.35,-0.37
62.108,-1.24,-0.29,-0.42
62.119,-1.18,-0.25,-0.57
62.129,-1.13,-0.19,-0.68
62.139,-1.06,-0.1,-0.69
62.149,-1.05,-0.01,-0.63
62.159,-1.11,0.07,-0.62
62.169,-1.17,0.05,-0.58
62.179,-1.25,0.06,-0.49
62.189,-1.2,0.09,-0.27
62.199,-1.04,0.15,0.09
62.209,-0.86,0.22,0.41
62.219,-0.77,0.21,0.7
62.229,-0.77,0.22,0.9
62.24,-0.85,0.28,1.02
62.25,-0.93,0.39,1.1
62.26,-0.97,0.51,1.16
62.27,-0.99,0.63,1.18
62.28,-1.08,0.69,1.11
62.29,-1.31,0.72,0.88
62.3,-1.48,0.87,0.65
62.31,-1.54,1.13,0.44
62.32,-1.52,1.33,0.22
62.33,-1.45,1.49,0.18
62.34,-1.33,1.59,0.29
62.35,-1.15,1.58,0.39
62.361,-0.94,1.57,0.38
62.371,-0.69,1.54,0.4
62.381,-0.53,1.51,0.35
62.391,-0.48,1.53,0.14
62.401,-0.63,1.52,-0.17
62.411,-0.9,1.31,-0.38
62.421,-1.22,0.95,-0.19
62.431,-1.34,0.55,0.26
62.441,-1.31,0.25,0.54
62.451,-1.29,-0.07,0.59
62.461,-1.34,-0.3,0.36
62.471,-1.41,-0.43,-0.06
62.482,-1.39,-0.48,-0.5
62.492,-1.38,-0.47,-0.73
62.502,-1.29,-0.38,-0.77
62.512,-1.09,-0.25,-0.71
62.522,-0.92,-0.05,-0.65
62.532,-0.85,0.07,-0.64
62.542,-0.82,0.16,-0.62
62.552,-0.8,0.25,-0.46
62.562,-0.78,0.24,-0.15
62.572,-0.8,0.18,0.25
62.582,-0.82,0.14,0.62
62.592,-0.79,-0.0,0.86
62.602,-0.76,-0.19,1.05
62.612,-0.74,-0.37,1.05
62.623,-0.75,-0.47,0.9
62.633,-0.86,-0.5,0.63
62.643,-0.96,-0.44,0.26
62.653,-1.0,-0.34,-0.05
62.663,-1.01,-0.23,-0.19
62.673,-1.04,-0.17,-0.27
62.683,-1.09,-0.23,-0.29
62.693,-1.14,-0.39,-0.26
62.703,-1.14,-0.54,-0.17
62.713,-1.14,-0.66,-0.07
62.723,-1.17,-0.74,-0.02
62.733,-1.19,-0.72,-0.06
62.744,-1.19,-0.62,-0.14
62.754,-1.17,-0.48,-0.21
62.764,-1.2,-0.36,-0.33
62.774,-1.2,-0.27,-0.44
62.784,-1.2,-0.2,-0.43
62.794,-1.2,-0.17,-0.43
62.804,-1.12,-0.11,-0.29
62.814,-1.02,0.02,0.01
62.824,-0.89,0.1,0.27
62.834,-0.73,0.2,0.47
62.844,-0.59,0.36,0.6
62.854,-0.5,0.49,0.57
62.865,-0.42,0.62,0.41
62.874,-0.35,0.71,0.27
62.885,-0.19,0.75,0.18
62.895,0.04,0.77,0.16
62.905,0.3,0.71,0.15
62.915,0.41,0.56,0.05
62.925,0.32,0.37,-0.1
62.935,0.29,0.15,-0.21
62.945,0.23,0.01,-0.24
62.955,0.21,-0.19,-0.21
62.965,0.21,-0.38,-0.15
62.975,0.2,-0.54,-0.11
62.986,0.28,-0.66,-0.08
62.996,0.44,-0.8,-0.01
63.006,0.51,-0.92,-0.0
63.016,0.58,-0.98,-0.08
63.026,0.67,-0.95,-0.16
63.036,0.83,-0.92,-0.16
63.046,1.12,-0.88,-0.09
63.056,1.45,-0.68,-0.06
63.066,1.7,-0.43,-0.08
63.076,1.82,-0.42,-0.22
63.086,1.54,-0.47,-0.26
63.096,1.56,-0.54,-0.08
63.107,1.63,-0.7,-0.17
63.116,1.66,-0.91,-0.14
63.127,1.67,-1.06,-0.05
63.137,1.67,-1.12,-0.07
63.147,1.65,-1.17,-0.08
63.157,1.68,-1.29,-0.13
63.167,1.67,-1.36,-0.19
63.177,1.63,-1.38,-0.33
63.187,1.5,-1.33,-0.6
63.197,1.34,-1.18,-0.93
63.207,1.28,-0.83,-1.18
63.217,1.29,-0.31,-1.34
63.227,1.35,0.3,-1.27
63.237,1.43,0.89,-1.26
63.248,1.48,1.5,-1.11
63.257,1.47,1.94,-0.85
63.268,1.57,2.17,-0.58
63.278,1.74,2.33,-0.02
63.288,2.02,2.35,0.61
63.298,2.33,2.32,1.11
63.308,2.29,2.26,1.47
63.318,2.13,1.96,1.45
63.328,2.03,1.71,1.19
63.338,1.89,1.54,1.02
63.348,1.87,1.24,0.81
63.358,1.86,0.99,0.5
63.369,1.68,0.75,0.11
63.378,1.51,0.44,-0.27
63.389,1.42,0.18,-0.49
63.399,1.34,-0.05,-0.55
63.409,1.22,-0.24,-0.54
63.419,1.24,-0.28,-0.52
63.429,1.28,-0.32,-0.49
63.439,1.32,-0.28,-0.4
63.449,1.32,-0.28,-0.39
